ticket_id,text,category,priority,estimated_hours
TW_622,hi wir erhalten die filmeserien so vom jeweiligen studio gebe ich aber direkt als feedback dorthin weiter gru js,general_inquiry,medium,2.9000000000000004
TW_623,okay danke fr die info,general_inquiry,medium,1.5
TW_625,wir haben zu danken schnen abend noch js,general_inquiry,medium,1.8
TW_624,also beim addams familyfilm in prime sind bild und ton nicht wirklich synchron wie kommts,general_inquiry,medium,2.5
TW_626,im sorry for the wait youll receive an email as soon as we have an estimated delivery date fj,general_inquiry,medium,2.9000000000000004
TW_627,yeah this is crazy were less than a week away and still no shipping information on something that we preordered back in august,general_inquiry,medium,3.3000000000000003
TW_629,thanks for your patience km,general_inquiry,medium,1.5
TW_628,how about you guys figure out my xbox one x project scorpio edition first no expected delivery or shipping date and its only a week away,general_inquiry,medium,3.6
TW_630,playerunknowns battlegrounds is now available for preorder on xbox one consoles,general_inquiry,medium,2.1
TW_631,im sorry your order arrived in this condition please reach out to us for available options dg,general_inquiry,medium,2.7
TW_632,my package was accidentally opened 4 items missing worth 97 you need better delivery drivers,general_inquiry,medium,2.5
TW_633,im sorry for the wait please reach out to us so we can take a closer look at this delivery sh,general_inquiry,medium,3.1
TW_634,why is my order at my local courier for the last 6 days and still hasnt been delivered to me over 1 week late,general_inquiry,medium,3.4000000000000004
TW_635,alexa says both styles are working for you my vote goes to the flamingo look se,general_inquiry,medium,2.6
TW_636,thanks for the style advice look i think,general_inquiry,medium,1.8
TW_637,were you able to reach us at the link dw provided tr,general_inquiry,medium,2.2
TW_638,hi ready for some help,general_inquiry,medium,1.5
TW_639,the echo show is supported please reach us for some live troubleshooting at your convenience dw,general_inquiry,medium,2.6
TW_640,is the echo show no longer supported,general_inquiry,medium,1.7000000000000002
TW_641,nothing there helped me with the echo show,general_inquiry,medium,1.8
TW_642,oh no im sorry for the issues for troubleshooting please check out our echo help pages here sg,general_inquiry,medium,2.8
TW_643,bought an echo show and it wont recognize a single account in our household wtf guys,general_inquiry,medium,2.6
TW_644,im so sorry you didnt receive your parcel wed like a chance to look into this with you here sy,general_inquiry,medium,3.0
TW_645,that page is useless doesnt allow me to state it hasnt been delivered only tells me it has how can you sort this out,general_inquiry,medium,3.4000000000000004
TW_647,you can also request a call back here martin km,general_inquiry,medium,2.0
TW_646,item has not been delivered but tracking says it was handed to me over an hour ago 2nd time this has happened sort it out,general_inquiry,medium,3.5
TW_648,thanks for bringing this to our attention please also leave packing feedback here so we may improvekl,general_inquiry,medium,2.7
TW_649,in response to your packing video this packaging was for a 2ft washing line pole,general_inquiry,medium,2.5
TW_650,oh no we want to hear more about your experience with amzl please provide your feedback here sh,general_inquiry,medium,2.8
TW_651,i dont want a form to fill out that logs a response no one reads i want to prevent amzl from touching my stuff possible or no,general_inquiry,medium,3.7
TW_653,is there a current order youre having difficulties with please let us know wed like to help kl,general_inquiry,medium,2.8
TW_654,already started the return ups gets it from my doorstep tomorrow order 11150140704118645,general_inquiry,medium,2.3
TW_655,provide your details here and my team will escalate the order to amazon logistics for feedback ez,general_inquiry,medium,2.7
TW_652,is it possible to prevent amzl from delivering my packages moving forward stuff is either loststolenbroken every time,general_inquiry,high,2.8
TW_656,let us know if theres anything else we can do for you were happy to help out any way we can fr,general_inquiry,medium,3.2
TW_657,already handled just venting it was a pretty big bummer,general_inquiry,medium,2.0
TW_658,im sorry your book arrived this way you can find replacementrefund options here vs,general_inquiry,medium,2.4000000000000004
TW_659,itd be nice if the book i waited 4 months for wasnt damaged inside of an undented box,general_inquiry,medium,2.8
TW_660,que lindoooooooooo jj,general_inquiry,medium,1.3
TW_662,concurso tarjetas regalo en por tu foto en la cama disfrazado y en los post promo,general_inquiry,medium,2.6
TW_663,oh no please contact us via phonechat here were unable to view order details via twitter kl,general_inquiry,medium,2.7
TW_664,delivery i paid for todaydidnt arrivewhy noti paid enough for itwhere is itim unhappyrefund the delivery charge,general_inquiry,medium,2.7
TW_665,youre not lion she even shows witch way is up thats quite the wardrobe ac,general_inquiry,medium,2.5
TW_666,aww your reply made her night,general_inquiry,medium,1.6
TW_667,anna inspired in idea lab at school to be package being shipped to narnia amazon can go anywhere according to anna,general_inquiry,medium,3.1
TW_668,oh my im sorry for the troubles contact us by phone or chat amp well be glad to help fr,general_inquiry,medium,3.0
TW_669,i just said its been sorted ive been refunded im just not impressed with the service any more,general_inquiry,medium,2.8
TW_670,they sent the feckin order to germany some dozy driver is looking for an address in the wrong country im so done with amazon,general_inquiry,medium,3.4000000000000004
TW_671,what in the world,general_inquiry,medium,1.4
TW_672,im never using amazon again after waiting in all day as item is out for delivery theyve only gone and sent it to the wrong country,general_inquiry,medium,3.6
TW_675,thats okay thanks for checking please contact us by phone or chat and we can look into this bn,general_inquiry,medium,2.9000000000000004
TW_676,yeah idk the shipping company and it says mike ziemer signed for it in the mail room at our building lol,general_inquiry,medium,3.1
TW_677,remember my head phones and they brought them within minutes,general_inquiry,medium,2.0
TW_678,my package from with my halloween costume was delivered friday but i dont have i so searching everywhere for a last minute idea,general_inquiry,medium,3.3000000000000003
TW_680,im sorry for the trouble this has caused you please contact us so we may lend you a hand wm,general_inquiry,medium,3.0
TW_682,how packages china,general_inquiry,medium,1.3
TW_684,please share your details here and ill get back to you 22 hd,general_inquiry,medium,2.3
TW_685,details sent please check,general_inquiry,medium,1.4
TW_687,thanks for confirming that the details have been shared our team will give it a look and reach out shortly ab,general_inquiry,medium,3.1
TW_686,already contacted 34 times in the last month but all i got was assurance that matter is escalated amp new status will be provided in 1 day,general_inquiry,medium,3.7
TW_689,please report this to our support team here and well look into this 22 hd,general_inquiry,medium,2.5
TW_690,order 36326936196346 you couldnt deliver even after a month you should be ashamed of yourself,general_inquiry,medium,2.5
TW_692,we still offer discounts on eligible physical game preorders for further details on prime benefits mb,general_inquiry,medium,2.6
TW_693,since when you stop giving 20 off videogame preorders amazon prime members im confused why,general_inquiry,medium,2.5
TW_694,im sorry we let you down wed like to make sure this is addressed please provide some details here bn,general_inquiry,high,3.0
TW_695,just pulled another delivery out of the bushes since the people cant walk the extra 2 ft to my door so tired of this,general_inquiry,medium,3.4000000000000004
TW_696,were here for you which version of the ios are you running check from settings gt general gt about,general_inquiry,medium,2.9000000000000004
TW_697,the newest update i made sure to download it yesterday,general_inquiry,high,2.0
TW_699,lets take a closer look into this issue select the following link to join us in a dm and well go from there,general_inquiry,medium,3.3000000000000003
